transaction_id,customer_id,transaction_date,payment_type,merchant,amount,status,city,txn_year,txn_month,txn_month_name,txn_quarter,is_success,is_failed
T000270,C00816,2025-05-09,ATM,Swiggy,98645,Success,Hyderabad,2025,5,May,2,1,0
T000271,C00729,2025-09-07,ATM,Myntra,88532,Success,Mumbai,2025,9,Sep,3,1,0
T000272,C00835,2025-08-18,UPI,PhonePe,19785,Success,Bangalore,2025,8,Aug,3,1,0
T000273,C01631,2025-04-08,Net Banking,PhonePe,5003,Success,Pune,2025,4,Apr,2,1,0
T000274,C00311,2025-06-24,Net Banking,Amazon,82144,Success,Kochi,2025,6,Jun,2,1,0
T000275,C01472,2025-03-01,ATM,Myntra,85849,Success,Kochi,2025,3,Mar,1,1,0
T000276,C01472,2025-02-11,Card,Zomato,17296,Success,Kochi,2025,2,Feb,1,1,0
T000277,C00738,2025-06-09,Net Banking,Amazon,93523,Success,Bangalore,2025,6,Jun,2,1,0
T000278,C00794,2025-03-03,ATM,PhonePe,79644,Success,Bangalore,2025,3,Mar,1,1,0
T000279,C00313,2025-05-26,Net Banking,Amazon,2058,Success,Pune,2025,5,May,2,1,0
T000280,C01783,2025-03-21,UPI,Zomato,12435,Success,Pune,2025,3,Mar,1,1,0
T000281,C00348,2025-08-28,Card,Flipkart,9034,Success,Chennai,2025,8,Aug,3,1,0
T000282,C00745,2025-04-01,UPI,Amazon,23586,Success,Bangalore,2025,4,Apr,2,1,0
T000283,C00944,2025-03-08,Net Banking,Swiggy,58039,Success,Mumbai,2025,3,Mar,1,1,0
T000284,C00288,2025-08-29,UPI,PhonePe,64097,Success,Coimbatore,2025,8,Aug,3,1,0
T000285,C01760,2025-03-15,Net Banking,Zomato,81323,Success,Kochi,2025,3,Mar,1,1,0
T000286,C00265,2025-04-23,Card,PhonePe,81971,Failed,Bangalore,2025,4,Apr,2,0,1
T000287,C00766,2025-01-22,Net Banking,PhonePe,59094,Success,Pune,2025,1,Jan,1,1,0
T000288,C01794,2025-06-24,UPI,PhonePe,84492,Success,Kochi,2025,6,Jun,2,1,0
T000289,C01620,2025-03-04,UPI,Flipkart,13901,Success,Hyderabad,2025,3,Mar,1,1,0
T000290,C00325,2025-05-26,Net Banking,Amazon,29335,Success,Bangalore,2025,5,May,2,1,0
T000291,C00947,2025-06-21,UPI,Swiggy,61163,Success,Kochi,2025,6,Jun,2,1,0
T000292,C01096,2025-08-19,Net Banking,Amazon,11348,Success,Mumbai,2025,8,Aug,3,1,0
T000293,C00222,2025-08-23,Net Banking,Zomato,26245,Success,Coimbatore,2025,8,Aug,3,1,0
T000294,C00133,2025-03-23,Card,PhonePe,63839,Success,Kochi,2025,3,Mar,1,1,0
T000295,C01519,2025-05-02,UPI,Swiggy,59682,Success,Chennai,2025,5,May,2,1,0
T000296,C00319,2025-08-31,Net Banking,Flipkart,84014,Success,Kochi,2025,8,Aug,3,1,0
T000297,C01164,2025-01-09,Net Banking,Amazon,47481,Success,Bangalore,2025,1,Jan,1,1,0
T000298,C00970,2025-02-24,UPI,Flipkart,3107,Failed,Pune,2025,2,Feb,1,0,1
T000299,C01401,2025-04-19,Card,Swiggy,83420,Success,Pune,2025,4,Apr,2,1,0
T000300,C00291,2025-01-18,Card,Zomato,10809,Success,Coimbatore,2025,1,Jan,1,1,0
T000301,C01459,2025-04-26,Net Banking,PhonePe,28163,Success,Pune,2025,4,Apr,2,1,0
T000302,C00532,2025-02-17,UPI,Amazon,56268,Success,Mumbai,2025,2,Feb,1,1,0
T000303,C01543,2025-03-18,ATM,Flipkart,45880,Failed,Kochi,2025,3,Mar,1,0,1
T000304,C00987,2025-05-02,ATM,Myntra,57350,Success,Pune,2025,5,May,2,1,0
T000305,C01420,2025-05-27,Net Banking,Amazon,73619,Success,Kochi,2025,5,May,2,1,0
T000306,C01223,2025-02-20,UPI,Myntra,87651,Success,Kochi,2025,2,Feb,1,1,0
T000307,C00297,2025-03-24,Card,Amazon,19827,Success,Bangalore,2025,3,Mar,1,1,0
T000308,C01913,2025-02-07,Net Banking,Swiggy,14990,Success,Mumbai,2025,2,Feb,1,1,0
T000309,C01381,2025-04-15,Card,PhonePe,94771,Success,Pune,2025,4,Apr,2,1,0
T000310,C00923,2025-08-30,ATM,Myntra,58994,Success,Pune,2025,8,Aug,3,1,0
T000311,C01185,2025-01-25,UPI,Flipkart,97841,Failed,Bangalore,2025,1,Jan,1,0,1
T000312,C00861,2025-06-28,ATM,PhonePe,49587,Success,Hyderabad,2025,6,Jun,2,1,0
T000313,C00430,2025-09-01,ATM,Myntra,75707,Failed,Hyderabad,2025,9,Sep,3,0,1
T000314,C00759,2025-07-28,Card,Amazon,39676,Success,Hyderabad,2025,7,Jul,3,1,0
T000315,C01029,2025-07-29,UPI,Myntra,65522,Success,Coimbatore,2025,7,Jul,3,1,0
T000316,C00934,2025-04-16,Net Banking,Swiggy,46265,Success,Coimbatore,2025,4,Apr,2,1,0
T000317,C00873,2025-05-14,Card,Amazon,23144,Success,Kochi,2025,5,May,2,1,0
T000318,C00765,2025-02-15,ATM,PhonePe,57231,Success,Chennai,2025,2,Feb,1,1,0
T000319,C01731,2025-06-18,Net Banking,Myntra,37225,Success,Hyderabad,2025,6,Jun,2,1,0
T000320,C01921,2025-08-25,UPI,Amazon,13706,Success,Mumbai,2025,8,Aug,3,1,0
T000321,C00034,2025-06-07,Net Banking,Amazon,65164,Success,Chennai,2025,6,Jun,2,1,0
T000322,C01278,2025-08-26,UPI,Myntra,58309,Success,Chennai,2025,8,Aug,3,1,0
T000323,C01651,2025-01-09,Card,Zomato,27870,Success,Coimbatore,2025,1,Jan,1,1,0
T000324,C00932,2025-05-22,Net Banking,Amazon,25732,Success,Chennai,2025,5,May,2,1,0
T000325,C01947,2025-02-01,Card,Zomato,54224,Success,Coimbatore,2025,2,Feb,1,1,0
T000326,C01321,2025-06-30,Net Banking,Amazon,49205,Success,Pune,2025,6,Jun,2,1,0
T000327,C01040,2025-03-14,Card,Myntra,34768,Success,Hyderabad,2025,3,Mar,1,1,0
T000328,C01849,2025-07-23,Net Banking,Myntra,31761,Success,Kochi,2025,7,Jul,3,1,0
T000329,C01862,2025-04-17,UPI,Amazon,3540,Success,Hyderabad,2025,4,Apr,2,1,0
T000330,C00767,2025-08-04,Card,Swiggy,22436,Failed,Coimbatore,2025,8,Aug,3,0,1
T000331,C00881,2025-03-03,Net Banking,Flipkart,80875,Success,Pune,2025,3,Mar,1,1,0
T000332,C01697,2025-01-14,Net Banking,Flipkart,83497,Success,Pune,2025,1,Jan,1,1,0
T000333,C01492,2025-02-14,Net Banking,Swiggy,67900,Success,Bangalore,2025,2,Feb,1,1,0
T000334,C00474,2025-01-26,ATM,PhonePe,15615,Success,Coimbatore,2025,1,Jan,1,1,0
T000335,C01607,2025-04-11,Card,PhonePe,20947,Failed,Hyderabad,2025,4,Apr,2,0,1
T000336,C00418,2025-01-24,UPI,Amazon,57433,Success,Kochi,2025,1,Jan,1,1,0
T000337,C01578,2025-06-01,ATM,Amazon,81115,Success,Bangalore,2025,6,Jun,2,1,0
T000338,C01886,2025-09-06,UPI,PhonePe,50222,Success,Mumbai,2025,9,Sep,3,1,0
T000339,C01504,2025-02-03,Net Banking,Myntra,82872,Success,Mumbai,2025,2,Feb,1,1,0
T000340,C00383,2025-03-03,ATM,Swiggy,25505,Success,Chennai,2025,3,Mar,1,1,0
T000341,C00503,2025-07-05,Net Banking,Swiggy,86510,Success,Pune,2025,7,Jul,3,1,0
T000342,C00170,2025-08-28,ATM,Myntra,3133,Success,Mumbai,2025,8,Aug,3,1,0
T000343,C01187,2025-08-10,UPI,Amazon,60278,Failed,Hyderabad,2025,8,Aug,3,0,1
T000344,C00252,2025-01-28,ATM,Swiggy,34440,Success,Coimbatore,2025,1,Jan,1,1,0
T000345,C00191,2025-01-20,Net Banking,Swiggy,27359,Success,Pune,2025,1,Jan,1,1,0
T000346,C01006,2025-07-23,UPI,Zomato,9743,Success,Hyderabad,2025,7,Jul,3,1,0
T000347,C01282,2025-01-20,ATM,Myntra,55138,Success,Hyderabad,2025,1,Jan,1,1,0
T000348,C00643,2025-06-12,Net Banking,Flipkart,23667,Success,Hyderabad,2025,6,Jun,2,1,0
T000349,C01851,2025-02-15,UPI,Amazon,45032,Failed,Pune,2025,2,Feb,1,0,1
T000350,C00992,2025-06-07,UPI,Flipkart,68486,Success,Mumbai,2025,6,Jun,2,1,0
T000351,C01898,2025-02-01,ATM,PhonePe,3973,Success,Bangalore,2025,2,Feb,1,1,0
T000352,C01061,2025-05-12,ATM,Flipkart,47926,Success,Bangalore,2025,5,May,2,1,0
T000353,C00445,2025-01-08,Card,Flipkart,28904,Success,Bangalore,2025,1,Jan,1,1,0
T000354,C01417,2025-08-29,ATM,Swiggy,35970,Success,Hyderabad,2025,8,Aug,3,1,0
T000355,C01953,2025-01-24,Card,Myntra,72385,Success,Coimbatore,2025,1,Jan,1,1,0
T000356,C00957,2025-07-10,Net Banking,Zomato,67294,Failed,Chennai,2025,7,Jul,3,0,1
T000357,C01889,2025-02-19,Card,Flipkart,26036,Success,Coimbatore,2025,2,Feb,1,1,0
T000358,C01818,2025-07-03,Card,Zomato,13586,Success,Kochi,2025,7,Jul,3,1,0
T000359,C01570,2025-05-31,Card,Flipkart,27078,Failed,Kochi,2025,5,May,2,0,1
T000360,C01000,2025-04-21,Net Banking,Zomato,78262,Success,Bangalore,2025,4,Apr,2,1,0
T000361,C01671,2025-03-23,UPI,PhonePe,50306,Success,Chennai,2025,3,Mar,1,1,0
T000362,C01162,2025-04-01,Card,Myntra,8523,Success,Coimbatore,2025,4,Apr,2,1,0
T000363,C01822,2025-01-09,Card,PhonePe,53814,Success,Hyderabad,2025,1,Jan,1,1,0
T000364,C01694,2025-08-13,Card,Zomato,4024,Success,Chennai,2025,8,Aug,3,1,0
T000365,C01657,2025-03-24,Net Banking,Flipkart,46990,Success,Kochi,2025,3,Mar,1,1,0
T000366,C00441,2025-06-18,Card,Swiggy,19110,Success,Pune,2025,6,Jun,2,1,0
T000367,C00251,2025-01-03,Card,Myntra,1528,Success,Chennai,2025,1,Jan,1,1,0
T000368,C00438,2025-04-30,Card,Flipkart,73715,Success,Pune,2025,4,Apr,2,1,0
T000369,C00581,2025-06-04,ATM,PhonePe,28603,Success,Hyderabad,2025,6,Jun,2,1,0
T000370,C00570,2025-07-03,UPI,PhonePe,84807,Success,Hyderabad,2025,7,Jul,3,1,0
T000371,C01549,2025-04-22,Card,Swiggy,26071,Success,Coimbatore,2025,4,Apr,2,1,0
T000372,C01644,2025-05-07,Net Banking,Amazon,36068,Success,Pune,2025,5,May,2,1,0
T000373,C00255,2025-04-26,ATM,PhonePe,42944,Success,Coimbatore,2025,4,Apr,2,1,0
T000374,C00485,2025-05-28,UPI,Swiggy,2437,Success,Mumbai,2025,5,May,2,1,0
T000375,C01754,2025-05-28,UPI,Zomato,37372,Success,Bangalore,2025,5,May,2,1,0
T000376,C01981,2025-04-14,UPI,PhonePe,69242,Success,Pune,2025,4,Apr,2,1,0
T000377,C01321,2025-01-05,UPI,Zomato,12567,Success,Pune,2025,1,Jan,1,1,0
T000378,C00851,2025-07-05,Card,Swiggy,41674,Success,Pune,2025,7,Jul,3,1,0
T000379,C00820,2025-01-21,Card,Zomato,80358,Success,Pune,2025,1,Jan,1,1,0
T000380,C00612,2025-06-28,Net Banking,Zomato,84129,Failed,Hyderabad,2025,6,Jun,2,0,1
T000381,C00249,2025-08-04,Card,PhonePe,13566,Success,Hyderabad,2025,8,Aug,3,1,0
T000382,C00098,2025-07-31,UPI,Flipkart,13880,Failed,Chennai,2025,7,Jul,3,0,1
T000383,C01765,2025-06-26,Net Banking,Flipkart,22407,Success,Bangalore,2025,6,Jun,2,1,0
T000384,C01483,2025-08-19,Card,PhonePe,747,Failed,Hyderabad,2025,8,Aug,3,0,1
T000385,C01778,2025-01-14,Card,Amazon,14623,Success,Chennai,2025,1,Jan,1,1,0
T000386,C00624,2025-01-20,Card,Swiggy,90267,Success,Bangalore,2025,1,Jan,1,1,0
T000387,C01664,2025-04-08,Card,Myntra,22426,Failed,Mumbai,2025,4,Apr,2,0,1
T000388,C01195,2025-04-28,UPI,Flipkart,41955,Success,Pune,2025,4,Apr,2,1,0
T000389,C01543,2025-05-30,Net Banking,Myntra,58660,Success,Kochi,2025,5,May,2,1,0
T000390,C01069,2025-05-16,ATM,PhonePe,62742,Success,Mumbai,2025,5,May,2,1,0
T000391,C02000,2025-03-13,Card,Myntra,63369,Success,Chennai,2025,3,Mar,1,1,0
T000392,C00541,2025-07-16,Card,Myntra,10952,Success,Mumbai,2025,7,Jul,3,1,0
T000393,C01712,2025-08-12,ATM,Myntra,84921,Success,Pune,2025,8,Aug,3,1,0
T000394,C00422,2025-06-27,UPI,Amazon,64928,Success,Mumbai,2025,6,Jun,2,1,0
T000395,C00027,2025-06-21,ATM,Zomato,50570,Success,Bangalore,2025,6,Jun,2,1,0
T000396,C00215,2025-03-29,ATM,PhonePe,99924,Success,Hyderabad,2025,3,Mar,1,1,0
T000397,C01759,2025-03-22,Card,Myntra,59609,Success,Coimbatore,2025,3,Mar,1,1,0
T000398,C01737,2025-05-10,UPI,Flipkart,28776,Success,Hyderabad,2025,5,May,2,1,0
T000399,C00790,2025-09-07,Net Banking,PhonePe,67400,Success,Kochi,2025,9,Sep,3,1,0
T000400,C00820,2025-02-18,UPI,Swiggy,55555,Success,Pune,2025,2,Feb,1,1,0
T000401,C00630,2025-09-01,UPI,Flipkart,60518,Success,Mumbai,2025,9,Sep,3,1,0
T000402,C01526,2025-01-29,ATM,Amazon,60504,Success,Mumbai,2025,1,Jan,1,1,0
T000403,C00059,2025-05-02,Net Banking,Swiggy,34909,Success,Bangalore,2025,5,May,2,1,0
T000404,C01128,2025-01-22,Card,Zomato,27895,Success,Chennai,2025,1,Jan,1,1,0
T000405,C01029,2025-04-21,Card,Amazon,57947,Success,Coimbatore,2025,4,Apr,2,1,0
T000406,C00201,2025-01-13,Net Banking,Myntra,55489,Success,Kochi,2025,1,Jan,1,1,0
T000407,C00388,2025-04-14,ATM,PhonePe,36266,Success,Bangalore,2025,4,Apr,2,1,0
T000408,C01011,2025-05-13,Net Banking,Amazon,89381,Success,Hyderabad,2025,5,May,2,1,0
T000409,C00510,2025-09-03,UPI,Flipkart,15197,Success,Mumbai,2025,9,Sep,3,1,0
T000410,C00074,2025-05-28,Card,Flipkart,8730,Success,Mumbai,2025,5,May,2,1,0
T000411,C00565,2025-02-27,Net Banking,Zomato,51596,Success,Chennai,2025,2,Feb,1,1,0
T000412,C01504,2025-07-30,Card,Zomato,27062,Success,Mumbai,2025,7,Jul,3,1,0
T000413,C00417,2025-03-30,Card,Myntra,78259,Success,Coimbatore,2025,3,Mar,1,1,0
T000414,C00007,2025-01-25,ATM,PhonePe,91912,Success,Hyderabad,2025,1,Jan,1,1,0
T000415,C01514,2025-03-20,ATM,Flipkart,41402,Success,Pune,2025,3,Mar,1,1,0
T000416,C00342,2025-02-17,Card,Zomato,18690,Failed,Coimbatore,2025,2,Feb,1,0,1
T000417,C01365,2025-05-02,Net Banking,Swiggy,2829,Success,Coimbatore,2025,5,May,2,1,0
T000418,C00541,2025-08-14,UPI,Flipkart,89124,Success,Mumbai,2025,8,Aug,3,1,0
T000419,C00020,2025-06-02,Card,Zomato,76535,Success,Mumbai,2025,6,Jun,2,1,0
T000420,C01789,2025-03-05,Net Banking,Amazon,6021,Success,Hyderabad,2025,3,Mar,1,1,0
T000421,C01162,2025-06-24,Card,Flipkart,68948,Success,Coimbatore,2025,6,Jun,2,1,0
T000422,C01547,2025-02-07,UPI,Amazon,40024,Success,Chennai,2025,2,Feb,1,1,0
T000423,C00688,2025-04-26,Net Banking,Myntra,46077,Failed,Pune,2025,4,Apr,2,0,1
T000424,C00528,2025-06-19,Net Banking,Swiggy,47848,Success,Coimbatore,2025,6,Jun,2,1,0
T000425,C01696,2025-04-01,Card,Myntra,43843,Success,Hyderabad,2025,4,Apr,2,1,0
T000426,C01587,2025-06-19,Net Banking,Amazon,35481,Success,Bangalore,2025,6,Jun,2,1,0
T000427,C01492,2025-06-13,UPI,Flipkart,53881,Success,Bangalore,2025,6,Jun,2,1,0
T000428,C01351,2025-02-06,Card,Zomato,4150,Success,Chennai,2025,2,Feb,1,1,0
T000429,C01518,2025-06-28,Net Banking,Swiggy,27141,Success,Pune,2025,6,Jun,2,1,0
T000430,C00397,2025-08-24,Net Banking,Myntra,14246,Failed,Hyderabad,2025,8,Aug,3,0,1
T000431,C01797,2025-06-10,Net Banking,PhonePe,23031,Success,Hyderabad,2025,6,Jun,2,1,0
T000432,C01391,2025-03-31,Card,Zomato,77320,Success,Hyderabad,2025,3,Mar,1,1,0
T000433,C00566,2025-03-21,ATM,Amazon,76058,Success,Hyderabad,2025,3,Mar,1,1,0
T000434,C00704,2025-08-02,UPI,Zomato,59741,Success,Kochi,2025,8,Aug,3,1,0
T000435,C01624,2025-07-22,Card,Swiggy,14542,Failed,Chennai,2025,7,Jul,3,0,1
T000436,C01022,2025-08-26,ATM,Zomato,89349,Success,Mumbai,2025,8,Aug,3,1,0
T000437,C01980,2025-03-16,ATM,Swiggy,63909,Success,Bangalore,2025,3,Mar,1,1,0
T000438,C01638,2025-03-17,UPI,Zomato,5467,Success,Chennai,2025,3,Mar,1,1,0
T000439,C01691,2025-06-01,UPI,Amazon,64111,Success,Chennai,2025,6,Jun,2,1,0
T000440,C00882,2025-04-01,UPI,Amazon,33055,Success,Pune,2025,4,Apr,2,1,0
T000441,C01800,2025-03-14,ATM,Amazon,93580,Success,Chennai,2025,3,Mar,1,1,0
T000442,C01502,2025-02-20,Net Banking,PhonePe,10679,Success,Bangalore,2025,2,Feb,1,1,0
T000443,C00066,2025-05-02,Card,Flipkart,89032,Success,Coimbatore,2025,5,May,2,1,0
T000444,C00866,2025-04-13,UPI,Swiggy,39686,Success,Chennai,2025,4,Apr,2,1,0
T000445,C00355,2025-05-25,Net Banking,Myntra,42368,Success,Coimbatore,2025,5,May,2,1,0
T000446,C00286,2025-06-24,ATM,Swiggy,17885,Success,Coimbatore,2025,6,Jun,2,1,0
T000447,C00409,2025-03-19,Card,Amazon,39072,Success,Mumbai,2025,3,Mar,1,1,0
T000448,C01287,2025-04-29,ATM,Zomato,57364,Success,Mumbai,2025,4,Apr,2,1,0
T000449,C01079,2025-04-24,Card,PhonePe,89905,Success,Bangalore,2025,4,Apr,2,1,0
T000450,C00960,2025-04-01,Net Banking,Zomato,55216,Failed,Coimbatore,2025,4,Apr,2,0,1
T000451,C00945,2025-01-08,UPI,Zomato,11690,Success,Hyderabad,2025,1,Jan,1,1,0
T000452,C01260,2025-08-21,Card,Flipkart,76164,Success,Kochi,2025,8,Aug,3,1,0
T000453,C00261,2025-06-08,Card,Amazon,99103,Success,Kochi,2025,6,Jun,2,1,0
T000454,C00258,2025-04-14,UPI,Zomato,67996,Success,Kochi,2025,4,Apr,2,1,0
T000455,C00112,2025-01-22,UPI,Swiggy,85281,Success,Kochi,2025,1,Jan,1,1,0
T000456,C01218,2025-01-25,Card,PhonePe,63206,Success,Mumbai,2025,1,Jan,1,1,0
T000457,C01771,2025-01-16,UPI,Myntra,76726,Success,Bangalore,2025,1,Jan,1,1,0
T000458,C01515,2025-07-03,UPI,Myntra,26978,Success,Hyderabad,2025,7,Jul,3,1,0
T000459,C01152,2025-07-09,Net Banking,Flipkart,29400,Success,Coimbatore,2025,7,Jul,3,1,0
T000460,C01311,2025-08-07,ATM,Swiggy,82444,Success,Bangalore,2025,8,Aug,3,1,0
T000461,C01919,2025-01-02,Net Banking,PhonePe,90248,Success,Bangalore,2025,1,Jan,1,1,0
T000462,C00138,2025-01-01,ATM,PhonePe,15964,Success,Bangalore,2025,1,Jan,1,1,0
T000463,C00507,2025-02-22,UPI,Zomato,3331,Success,Coimbatore,2025,2,Feb,1,1,0
T000464,C00909,2025-04-11,UPI,Amazon,39411,Success,Pune,2025,4,Apr,2,1,0
T000465,C00377,2025-07-29,ATM,PhonePe,34214,Success,Mumbai,2025,7,Jul,3,1,0
T000466,C01396,2025-04-23,UPI,Zomato,19268,Success,Hyderabad,2025,4,Apr,2,1,0
T000467,C00379,2025-02-06,ATM,Flipkart,67145,Success,Pune,2025,2,Feb,1,1,0
T000468,C01120,2025-02-21,Net Banking,Zomato,38115,Success,Hyderabad,2025,2,Feb,1,1,0
T000469,C00205,2025-09-03,Net Banking,Swiggy,87616,Success,Kochi,2025,9,Sep,3,1,0
T000470,C00791,2025-06-28,UPI,Zomato,54743,Success,Hyderabad,2025,6,Jun,2,1,0
T000471,C00304,2025-01-08,Card,Zomato,15845,Success,Pune,2025,1,Jan,1,1,0
T000472,C00023,2025-05-29,Card,Amazon,84655,Success,Mumbai,2025,5,May,2,1,0
T000473,C01346,2025-06-08,Net Banking,Amazon,46594,Failed,Chennai,2025,6,Jun,2,0,1
T000474,C00959,2025-08-14,Net Banking,Swiggy,1295,Failed,Pune,2025,8,Aug,3,0,1
T000475,C00733,2025-05-09,ATM,Swiggy,92666,Success,Coimbatore,2025,5,May,2,1,0
T000476,C01051,2025-01-17,ATM,Myntra,19944,Success,Coimbatore,2025,1,Jan,1,1,0
T000477,C01473,2025-05-25,Card,Zomato,93840,Success,Bangalore,2025,5,May,2,1,0
T000478,C00287,2025-03-13,Card,Zomato,9040,Success,Chennai,2025,3,Mar,1,1,0
T000479,C01322,2025-05-04,Net Banking,Zomato,79508,Success,Kochi,2025,5,May,2,1,0
T000480,C01180,2025-07-01,Card,Flipkart,91557,Success,Kochi,2025,7,Jul,3,1,0
T000481,C01957,2025-05-29,Card,PhonePe,81033,Success,Pune,2025,5,May,2,1,0
T000482,C00139,2025-01-12,UPI,Myntra,20963,Success,Kochi,2025,1,Jan,1,1,0
T000483,C01363,2025-01-28,Net Banking,Myntra,62544,Success,Coimbatore,2025,1,Jan,1,1,0
T000484,C00475,2025-07-17,ATM,Amazon,22906,Success,Mumbai,2025,7,Jul,3,1,0
T000485,C00787,2025-07-13,Net Banking,Amazon,8216,Success,Bangalore,2025,7,Jul,3,1,0
T000486,C00235,2025-01-10,UPI,Zomato,49163,Success,Chennai,2025,1,Jan,1,1,0
T000487,C01722,2025-01-08,ATM,Swiggy,14211,Success,Chennai,2025,1,Jan,1,1,0
T000488,C00774,2025-02-04,ATM,Flipkart,33195,Success,Bangalore,2025,2,Feb,1,1,0
T000489,C01391,2025-03-15,ATM,Flipkart,97375,Success,Hyderabad,2025,3,Mar,1,1,0
T000490,C01667,2025-05-16,ATM,Amazon,76398,Success,Pune,2025,5,May,2,1,0
T000491,C01966,2025-06-21,UPI,Flipkart,4456,Success,Pune,2025,6,Jun,2,1,0
T000492,C01830,2025-01-02,Card,Zomato,74587,Success,Mumbai,2025,1,Jan,1,1,0
T000493,C00148,2025-03-29,ATM,Myntra,95779,Failed,Hyderabad,2025,3,Mar,1,0,1
T000494,C01492,2025-06-14,Net Banking,Flipkart,27294,Success,Bangalore,2025,6,Jun,2,1,0
T000495,C00971,2025-05-09,Card,Swiggy,81165,Success,Bangalore,2025,5,May,2,1,0
T000496,C01748,2025-02-05,UPI,Zomato,56134,Success,Coimbatore,2025,2,Feb,1,1,0
T000497,C01790,2025-01-19,UPI,Flipkart,67896,Success,Hyderabad,2025,1,Jan,1,1,0
T000498,C00242,2025-05-08,ATM,Amazon,78938,Success,Kochi,2025,5,May,2,1,0
T000499,C00047,2025-02-27,Card,Swiggy,51273,Success,Pune,2025,2,Feb,1,1,0
T000500,C00140,2025-08-12,ATM,Swiggy,9901,Success,Chennai,2025,8,Aug,3,1,0
T000501,C00495,2025-08-07,Card,Zomato,81187,Success,Pune,2025,8,Aug,3,1,0
T000502,C01429,2025-08-17,UPI,PhonePe,61832,Failed,Coimbatore,2025,8,Aug,3,0,1
T000503,C00539,2025-06-17,UPI,Amazon,44408,Success,Kochi,2025,6,Jun,2,1,0
T000504,C00411,2025-03-27,UPI,Flipkart,26869,Success,Coimbatore,2025,3,Mar,1,1,0
T000505,C01503,2025-03-26,UPI,Flipkart,64791,Success,Kochi,2025,3,Mar,1,1,0
T000506,C01942,2025-05-25,UPI,Swiggy,9375,Failed,Hyderabad,2025,5,May,2,0,1
T000507,C01226,2025-07-09,UPI,PhonePe,62853,Failed,Coimbatore,2025,7,Jul,3,0,1
T000508,C00555,2025-07-05,UPI,Amazon,4766,Success,Mumbai,2025,7,Jul,3,1,0
T000509,C00462,2025-06-16,Card,Zomato,62699,Success,Kochi,2025,6,Jun,2,1,0
T000510,C01741,2025-08-13,ATM,Amazon,7355,Success,Pune,2025,8,Aug,3,1,0
T000511,C01602,2025-07-27,ATM,PhonePe,79809,Success,Chennai,2025,7,Jul,3,1,0
T000512,C01397,2025-06-25,UPI,PhonePe,63299,Success,Hyderabad,2025,6,Jun,2,1,0
T000513,C01569,2025-04-07,ATM,Zomato,92025,Success,Hyderabad,2025,4,Apr,2,1,0
T000514,C00283,2025-01-30,Net Banking,Amazon,80794,Failed,Kochi,2025,1,Jan,1,0,1
T000515,C00754,2025-04-01,ATM,Swiggy,57316,Success,Chennai,2025,4,Apr,2,1,0
T000516,C00488,2025-03-01,UPI,PhonePe,1417,Success,Mumbai,2025,3,Mar,1,1,0
T000517,C01531,2025-07-12,UPI,Amazon,94449,Success,Bangalore,2025,7,Jul,3,1,0
T000518,C00117,2025-01-20,UPI,Flipkart,57582,Success,Coimbatore,2025,1,Jan,1,1,0
T000519,C00090,2025-03-22,Card,PhonePe,85979,Success,Coimbatore,2025,3,Mar,1,1,0
T000520,C00599,2025-02-03,Net Banking,Zomato,86290,Success,Mumbai,2025,2,Feb,1,1,0
T000521,C00158,2025-01-20,Card,PhonePe,27082,Success,Mumbai,2025,1,Jan,1,1,0
T000522,C01506,2025-07-28,Card,Flipkart,58235,Success,Coimbatore,2025,7,Jul,3,1,0
T000523,C01929,2025-04-04,Card,Myntra,32108,Success,Pune,2025,4,Apr,2,1,0
T000524,C00548,2025-03-23,UPI,Amazon,45534,Success,Coimbatore,2025,3,Mar,1,1,0
T000525,C01445,2025-09-01,Net Banking,Swiggy,10382,Success,Coimbatore,2025,9,Sep,3,1,0
T000526,C00281,2025-08-04,ATM,Swiggy,97343,Success,Bangalore,2025,8,Aug,3,1,0
T000527,C00252,2025-04-06,ATM,Amazon,30915,Success,Coimbatore,2025,4,Apr,2,1,0
T000528,C01332,2025-07-15,Net Banking,Amazon,2890,Success,Bangalore,2025,7,Jul,3,1,0
T000529,C00070,2025-03-11,Card,PhonePe,50454,Success,Coimbatore,2025,3,Mar,1,1,0
T000530,C01977,2025-01-22,UPI,Swiggy,80020,Success,Chennai,2025,1,Jan,1,1,0
T000531,C00039,2025-08-09,Net Banking,Zomato,58298,Success,Pune,2025,8,Aug,3,1,0
T000532,C00422,2025-04-08,ATM,Myntra,56603,Success,Mumbai,2025,4,Apr,2,1,0
T000533,C01353,2025-03-20,UPI,PhonePe,45687,Failed,Bangalore,2025,3,Mar,1,0,1
T000534,C01864,2025-06-05,Card,Swiggy,98838,Success,Coimbatore,2025,6,Jun,2,1,0
T000535,C01551,2025-01-08,Card,Myntra,81565,Success,Kochi,2025,1,Jan,1,1,0
T000536,C00876,2025-07-20,UPI,Amazon,72621,Success,Hyderabad,2025,7,Jul,3,1,0
T000537,C01478,2025-08-27,Card,PhonePe,60852,Success,Chennai,2025,8,Aug,3,1,0
T000538,C01473,2025-05-26,Card,Flipkart,50076,Success,Bangalore,2025,5,May,2,1,0
T000539,C01894,2025-03-02,ATM,Amazon,36891,Success,Chennai,2025,3,Mar,1,1,0
T000540,C01948,2025-03-12,UPI,Flipkart,71246,Success,Pune,2025,3,Mar,1,1,0
